"id","learning_rate","num_hidden","num_neurons","dropout_hidden","pccc","pccc_validate"
516,0.01,4,100,0.75,0.523076923076923,0.452127659574468
830,0.14,1,200,0.9,0.523076923076923,0.659574468085106
838,0.06,3,200,0.9,0.523076923076923,0.574468085106383
881,0.01,2,500,0.9,0.523076923076923,0.436170212765957
949,0.1,5,200,0.95,0.523076923076923,0.712765957446808
990,0.14,3,500,0.95,0.523076923076923,0.452127659574468
19,0.1,4,100,0.5,0.517948717948718,0.393617021276596
36,0.01,3,200,0.5,0.517948717948718,0.617021276595745
74,0.1,5,400,0.5,0.517948717948718,0.388297872340426
79,0.1,1,500,0.5,0.517948717948718,0.627659574468085
142,0.04,4,200,0.55,0.517948717948718,0.425531914893617
166,0.01,4,400,0.55,0.517948717948718,0.585106382978723
